iter	Passed	Remaining
4100	769	168
4101	769	168
4102	769	168
4103	770	168
4104	770	167
4105	770	167
4106	770	167
4107	770	167
4108	770	167
4109	771	166
4110	771	166
4111	771	166
4112	771	166
4113	771	166
4114	772	166
4115	772	165
4116	772	165
4117	772	165
4118	772	165
4119	773	165
4120	773	164
4121	773	164
4122	773	164
4123	773	164
4124	773	164
4125	774	163
4126	774	163
4127	774	163
4128	774	163
4129	774	163
4130	774	163
4131	775	162
4132	775	162
4133	775	162
4134	775	162
4135	775	162
4136	776	161
4137	776	161
4138	776	161
4139	776	161
4140	776	161
4141	777	160
4142	777	160
4143	777	160
4144	777	160
4145	777	160
4146	777	159
4147	778	159
4148	778	159
4149	778	159
4150	778	159
4151	778	159
4152	778	158
4153	779	158
4154	779	158
4155	779	158
4156	779	158
4157	779	157
4158	779	157
4159	780	157
4160	780	157
4161	780	157
4162	780	156
4163	780	156
4164	780	156
4165	780	156
4166	781	156
4167	781	155
4168	781	155
4169	781	155
4170	782	155
4171	782	155
4172	782	155
4173	782	154
4174	782	154
4175	782	154
4176	783	154
4177	783	154
4178	783	153
4179	783	153
4180	783	153
4181	784	153
4182	784	153
4183	784	152
4184	784	152
4185	784	152
4186	785	152
4187	785	152
4188	785	152
4189	785	151
4190	785	151
4191	785	151
4192	786	151
4193	786	151
4194	786	150
4195	786	150
4196	786	150
4197	786	150
4198	787	150
4199	787	149
4200	787	149
4201	787	149
4202	787	149
4203	788	149
4204	788	149
4205	788	148
4206	788	148
4207	788	148
4208	789	148
4209	789	148
4210	789	147
4211	789	147
4212	789	147
4213	789	147
4214	790	147
4215	790	146
4216	790	146
4217	790	146
4218	790	146
4219	790	146
4220	791	145
4221	791	145
4222	791	145
4223	791	145
4224	791	145
4225	791	145
4226	792	144
4227	792	144
4228	792	144
4229	792	144
4230	792	144
4231	793	143
4232	793	143
4233	793	143
4234	793	143
4235	793	143
4236	794	142
4237	794	142
4238	794	142
4239	794	142
4240	794	142
4241	794	142
4242	795	141
4243	795	141
4244	795	141
4245	795	141
4246	795	141
4247	796	140
4248	796	140
4249	796	140
4250	796	140
4251	796	140
4252	796	139
4253	797	139
4254	797	139
4255	797	139
4256	797	139
4257	797	139
4258	798	138
4259	798	138
4260	798	138
4261	798	138
4262	798	138
4263	799	137
4264	799	137
4265	799	137
4266	799	137
4267	799	137
4268	799	136
4269	800	136
4270	800	136
4271	800	136
4272	800	136
4273	800	136
4274	801	135
4275	801	135
4276	801	135
4277	801	135
4278	801	135
4279	801	134
4280	802	134
4281	802	134
4282	802	134
4283	802	134
4284	802	133
4285	802	133
4286	803	133
4287	803	133
4288	803	133
4289	803	132
4290	803	132
4291	803	132
4292	804	132
4293	804	132
4294	804	132
4295	804	131
4296	804	131
4297	805	131
4298	805	131
4299	805	131
4300	805	130
4301	805	130
4302	806	130
4303	806	130
4304	806	130
4305	806	129
4306	806	129
4307	806	129
4308	807	129
4309	807	129
4310	807	129
4311	807	128
4312	807	128
4313	808	128
4314	808	128
4315	808	128
4316	808	127
4317	808	127
4318	809	127
4319	809	127
4320	809	127
4321	809	127
4322	809	126
4323	809	126
4324	810	126
4325	810	126
4326	810	126
4327	810	125
4328	810	125
4329	810	125
4330	811	125
4331	811	125
4332	811	124
4333	811	124
4334	811	124
4335	811	124
4336	812	124
4337	812	123
4338	812	123
4339	812	123
4340	812	123
4341	813	123
4342	813	123
4343	813	122
4344	813	122
4345	813	122
4346	813	122
4347	814	122
4348	814	121
4349	814	121
4350	814	121
4351	814	121
4352	815	121
4353	815	120
4354	815	120
4355	815	120
4356	815	120
4357	816	120
4358	816	120
4359	816	119
4360	816	119
4361	816	119
4362	816	119
4363	817	119
4364	817	118
4365	817	118
4366	817	118
4367	817	118
4368	817	118
4369	818	117
4370	818	117
4371	818	117
4372	818	117
4373	818	117
4374	818	116
4375	819	116
4376	819	116
4377	819	116
4378	819	116
4379	819	116
4380	820	115
4381	820	115
4382	820	115
4383	820	115
4384	820	115
4385	821	114
4386	821	114
4387	821	114
4388	821	114
4389	821	114
4390	821	113
4391	822	113
4392	822	113
4393	822	113
4394	822	113
4395	822	113
4396	823	112
4397	823	112
4398	823	112
4399	823	112
4400	823	112
4401	824	111
4402	824	111
4403	824	111
4404	824	111
4405	824	111
4406	824	111
4407	825	110
4408	825	110
4409	825	110
4410	825	110
4411	826	110
4412	826	109
4413	826	109
4414	826	109
4415	826	109
4416	826	109
4417	827	108
4418	827	108
4419	827	108
4420	827	108
4421	827	108
4422	828	108
4423	828	107
4424	828	107
4425	828	107
4426	828	107
4427	828	107
4428	829	106
4429	829	106
4430	829	106
4431	829	106
4432	829	106
4433	830	105
4434	830	105
4435	830	105
4436	830	105
4437	830	105
4438	830	105
4439	831	104
4440	831	104
4441	831	104
4442	831	104
4443	831	104
4444	831	103
4445	832	103
4446	832	103
4447	832	103
4448	832	103
4449	832	102
4450	833	102
4451	833	102
4452	833	102
4453	833	102
4454	834	102
4455	834	101
4456	834	101
4457	834	101
4458	834	101
4459	834	101
4460	835	100
4461	835	100
4462	835	100
4463	835	100
4464	835	100
4465	836	99
4466	836	99
4467	836	99
4468	836	99
4469	836	99
4470	836	99
4471	837	98
4472	837	98
4473	837	98
4474	837	98
4475	837	98
4476	837	97
4477	838	97
4478	838	97
4479	838	97
4480	838	97
4481	838	96
4482	839	96
4483	839	96
4484	839	96
4485	839	96
4486	839	95
4487	839	95
4488	839	95
4489	840	95
4490	840	95
4491	840	95
4492	840	94
4493	840	94
4494	841	94
4495	841	94
4496	841	94
4497	841	93
4498	841	93
4499	841	93
4500	842	93
4501	842	93
4502	842	92
4503	842	92
4504	842	92
4505	842	92
4506	843	92
4507	843	92
4508	843	91
4509	843	91
4510	843	91
4511	844	91
4512	844	91
4513	844	90
4514	844	90
4515	844	90
4516	844	90
4517	845	90
4518	845	89
4519	845	89
4520	845	89
4521	845	89
4522	846	89
4523	846	89
4524	846	88
4525	846	88
4526	846	88
4527	846	88
4528	847	88
4529	847	87
4530	847	87
4531	847	87
4532	848	87
4533	848	87
4534	848	86
4535	848	86
4536	848	86
4537	848	86
4538	849	86
4539	849	86
4540	849	85
4541	849	85
4542	849	85
4543	850	85
4544	850	85
4545	850	84
4546	850	84
4547	850	84
4548	850	84
4549	851	84
4550	851	83
4551	851	83
4552	851	83
4553	851	83
4554	852	83
4555	852	83
4556	852	82
4557	852	82
4558	852	82
4559	852	82
4560	853	82
4561	853	81
4562	853	81
4563	853	81
4564	853	81
4565	853	81
4566	854	80
4567	854	80
4568	854	80
4569	854	80
4570	854	80
4571	854	80
4572	855	79
4573	855	79
4574	855	79
4575	855	79
4576	855	79
4577	856	78
4578	856	78
4579	856	78
4580	856	78
4581	856	78
4582	856	77
4583	857	77
4584	857	77
4585	857	77
4586	857	77
4587	857	77
4588	857	76
4589	858	76
4590	858	76
4591	858	76
4592	858	76
4593	858	75
4594	859	75
4595	859	75
4596	859	75
4597	859	75
4598	859	74
4599	859	74
4600	860	74
4601	860	74
4602	860	74
4603	860	74
4604	860	73
4605	860	73
4606	861	73
4607	861	73
4608	861	73
4609	861	72
4610	861	72
4611	861	72
4612	862	72
4613	862	72
4614	862	71
4615	862	71
4616	862	71
4617	862	71
4618	862	71
4619	863	70
4620	863	70
4621	863	70
4622	863	70
4623	863	70
4624	864	70
4625	864	69
4626	864	69
4627	864	69
4628	864	69
4629	864	69
4630	865	68
4631	865	68
4632	865	68
4633	865	68
4634	865	68
4635	865	67
4636	866	67
4637	866	67
4638	866	67
4639	866	67
4640	866	67
4641	866	66
4642	867	66
4643	867	66
4644	867	66
4645	867	66
4646	867	65
4647	868	65
4648	868	65
4649	868	65
4650	868	65
4651	868	64
4652	868	64
4653	869	64
4654	869	64
4655	869	64
4656	869	64
4657	869	63
4658	870	63
4659	870	63
4660	870	63
4661	870	63
4662	870	62
4663	871	62
4664	871	62
4665	871	62
4666	871	62
4667	871	61
4668	871	61
4669	872	61
4670	872	61
4671	872	61
4672	872	61
4673	872	60
4674	872	60
4675	873	60
4676	873	60
4677	873	60
4678	873	59
4679	873	59
4680	874	59
4681	874	59
4682	874	59
4683	874	59
4684	874	58
4685	874	58
4686	875	58
4687	875	58
4688	875	58
4689	875	57
4690	875	57
4691	875	57
4692	876	57
4693	876	57
4694	876	56
4695	876	56
4696	876	56
4697	877	56
4698	877	56
4699	877	56
4700	877	55
4701	877	55
4702	877	55
4703	878	55
4704	878	55
4705	878	54
4706	878	54
4707	878	54
4708	878	54
4709	879	54
4710	879	53
4711	879	53
4712	879	53
4713	879	53
4714	879	53
4715	880	53
4716	880	52
4717	880	52
4718	880	52
4719	880	52
4720	880	52
4721	881	51
4722	881	51
4723	881	51
4724	881	51
4725	881	51
4726	881	50
4727	882	50
4728	882	50
4729	882	50
4730	882	50
4731	883	50
4732	883	49
4733	883	49
4734	883	49
4735	883	49
4736	883	49
4737	884	48
4738	884	48
4739	884	48
4740	884	48
4741	884	48
4742	884	47
4743	885	47
4744	885	47
4745	885	47
4746	885	47
4747	885	47
4748	886	46
4749	886	46
4750	886	46
4751	886	46
4752	886	46
4753	886	45
4754	887	45
4755	887	45
4756	887	45
4757	887	45
4758	887	44
4759	888	44
4760	888	44
4761	888	44
4762	888	44
4763	888	44
4764	888	43
4765	889	43
4766	889	43
4767	889	43
4768	889	43
4769	889	42
4770	890	42
4771	890	42
4772	890	42
4773	890	42
4774	890	41
4775	891	41
4776	891	41
4777	891	41
4778	891	41
4779	891	41
4780	891	40
4781	892	40
4782	892	40
4783	892	40
4784	892	40
4785	892	39
4786	892	39
4787	893	39
4788	893	39
4789	893	39
4790	893	38
4791	893	38
4792	894	38
4793	894	38
4794	894	38
4795	894	38
4796	894	37
4797	894	37
4798	895	37
4799	895	37
4800	895	37
4801	895	36
4802	895	36
4803	895	36
4804	896	36
4805	896	36
4806	896	35
4807	896	35
4808	896	35
4809	896	35
4810	897	35
4811	897	35
4812	897	34
4813	897	34
4814	897	34
4815	898	34
4816	898	34
4817	898	33
4818	898	33
4819	898	33
4820	898	33
4821	899	33
4822	899	33
4823	899	32
4824	899	32
4825	899	32
4826	899	32
4827	900	32
4828	900	31
4829	900	31
4830	900	31
4831	900	31
4832	900	31
4833	901	30
4834	901	30
4835	901	30
4836	901	30
4837	902	30
4838	902	30
4839	902	29
4840	903	29
4841	903	29
4842	903	29
4843	903	29
4844	903	28
4845	904	28
4846	904	28
4847	904	28
4848	904	28
4849	904	27
4850	904	27
4851	905	27
4852	905	27
4853	905	27
4854	905	27
4855	905	26
4856	906	26
4857	906	26
4858	906	26
4859	906	26
4860	906	25
4861	906	25
4862	907	25
4863	907	25
4864	907	25
4865	907	24
4866	907	24
4867	907	24
4868	908	24
4869	908	24
4870	908	24
4871	908	23
4872	908	23
4873	909	23
4874	909	23
4875	909	23
4876	909	22
4877	909	22
4878	910	22
4879	910	22
4880	910	22
4881	910	22
4882	910	21
4883	910	21
4884	911	21
4885	911	21
4886	911	21
4887	911	20
4888	911	20
4889	911	20
4890	912	20
4891	912	20
4892	912	19
4893	912	19
4894	912	19
4895	912	19
4896	913	19
4897	913	19
4898	913	18
4899	913	18
4900	913	18
4901	913	18
4902	914	18
4903	914	17
4904	914	17
4905	914	17
4906	914	17
4907	915	17
4908	915	16
4909	915	16
4910	915	16
4911	915	16
4912	915	16
4913	916	16
4914	916	15
4915	916	15
4916	916	15
4917	916	15
4918	916	15
4919	917	14
4920	917	14
4921	917	14
4922	917	14
4923	917	14
4924	918	13
4925	918	13
4926	918	13
4927	918	13
4928	918	13
4929	918	13
4930	919	12
4931	919	12
4932	919	12
4933	919	12
4934	919	12
4935	919	11
4936	920	11
4937	920	11
4938	920	11
4939	920	11
4940	920	10
4941	920	10
4942	921	10
4943	921	10
4944	921	10
4945	921	10
4946	921	9
4947	922	9
4948	922	9
4949	922	9
4950	922	9
4951	922	8
4952	922	8
4953	923	8
4954	923	8
4955	923	8
4956	923	8
4957	923	7
4958	924	7
4959	924	7
4960	924	7
4961	924	7
4962	924	6
4963	924	6
4964	925	6
4965	925	6
4966	925	6
4967	925	5
4968	925	5
4969	926	5
4970	926	5
4971	926	5
4972	926	5
4973	926	4
4974	926	4
4975	927	4
4976	927	4
4977	927	4
4978	927	3
4979	927	3
4980	927	3
4981	928	3
4982	928	3
4983	928	2
4984	928	2
4985	928	2
4986	929	2
4987	929	2
4988	929	2
4989	929	1
4990	929	1
4991	930	1
4992	930	1
4993	930	1
4994	930	0
4995	930	0
4996	930	0
4997	931	0
4998	931	0
4999	931	0
