iter	RMSE
4329	0.03536377529
4330	0.03536151107
4331	0.03534525786
4332	0.03533831546
4333	0.03532329261
4334	0.03530972083
4335	0.03530188653
4336	0.03530006538
4337	0.0352914197
4338	0.0352885809
4339	0.03526960942
4340	0.03525051196
4341	0.03522979462
4342	0.03520846243
4343	0.03520034003
4344	0.03517915435
4345	0.03517832051
4346	0.03516112346
4347	0.03514895718
4348	0.03513637952
4349	0.03511929529
4350	0.03511511778
4351	0.0351018374
4352	0.03508059466
4353	0.03507119026
4354	0.03507000793
4355	0.03506037665
4356	0.03505257109
4357	0.03503979034
4358	0.03503188443
4359	0.03501488413
4360	0.03499776835
4361	0.03498843612
4362	0.03498351199
4363	0.03497484088
4364	0.03496745094
4365	0.03494711035
4366	0.03492959991
4367	0.03491350763
4368	0.03490258897
4369	0.03488560459
4370	0.03488123512
4371	0.0348690111
4372	0.03484643637
4373	0.03483849908
4374	0.03482285202
4375	0.03481851022
4376	0.03479525405
4377	0.03478233305
4378	0.03476911864
4379	0.03474879198
4380	0.03473423036
4381	0.03472659493
4382	0.0347164146
4383	0.03470993013
4384	0.03470012452
4385	0.03468249479
4386	0.03468176755
4387	0.03467616486
4388	0.03466692173
4389	0.03465352499
4390	0.0346465611
4391	0.03462512045
4392	0.03462440415
4393	0.03460926024
4394	0.03459445521
4395	0.03458453531
4396	0.03456863023
4397	0.03455321447
4398	0.03455054099
4399	0.03453387954
4400	0.0345195689
4401	0.03450616679
4402	0.03450235471
4403	0.03449233892
4404	0.03447512214
4405	0.03446287068
4406	0.03445779596
4407	0.03444953801
4408	0.03443061294
4409	0.03441653332
4410	0.03440746817
4411	0.03439647652
4412	0.03438214231
4413	0.03437408946
4414	0.03435966926
4415	0.03434088944
4416	0.03433465377
4417	0.03431312397
4418	0.03429577917
4419	0.03428372749
4420	0.03427460511
4421	0.034264171
4422	0.03424554927
4423	0.0342379468
4424	0.03423456306
4425	0.03421836391
4426	0.03419842114
4427	0.03419230403
4428	0.03418714404
4429	0.03418623085
4430	0.03418310986
4431	0.03417307053
4432	0.03415950976
4433	0.03415493409
4434	0.03414300222
4435	0.03412932128
4436	0.03411416658
4437	0.03410819891
4438	0.03409294348
4439	0.03408389039
4440	0.03407490092
4441	0.03406100877
4442	0.0340495712
4443	0.03403894562
4444	0.03402225167
4445	0.03400879868
4446	0.03397950251
4447	0.0339608857
4448	0.03394294871
4449	0.03392942455
4450	0.0339144286
4451	0.03389855116
4452	0.03389093147
4453	0.03387552326
4454	0.03386795936
4455	0.03385563872
4456	0.03383721854
4457	0.03383201966
4458	0.03381960138
4459	0.03381345365
4460	0.03379824897
4461	0.03379097564
4462	0.03377264089
4463	0.03375174792
4464	0.03374952948
4465	0.03373737793
4466	0.03372508605
4467	0.03371010321
4468	0.0336947598
4469	0.03368504449
4470	0.03366927308
4471	0.03366882911
4472	0.03365400031
4473	0.0336424445
4474	0.03363446606
4475	0.03361400234
4476	0.0336013429
4477	0.03357745401
4478	0.03356343546
4479	0.03354487618
4480	0.03353051814
4481	0.03351534664
4482	0.03350344529
4483	0.03349174284
4484	0.03347604165
4485	0.03346556127
4486	0.03346045625
4487	0.03344507183
4488	0.033428889
4489	0.03341355603
4490	0.03341026246
4491	0.03339636846
4492	0.03338227419
4493	0.03336879652
4494	0.03336306722
4495	0.03334366835
4496	0.03332741247
4497	0.03331923796
4498	0.03330396288
4499	0.03328027872
4500	0.03326634104
4501	0.03325125746
4502	0.03324194105
4503	0.03321938375
4504	0.03320913985
4505	0.03320621653
4506	0.03320359353
4507	0.0331904202
4508	0.03318010588
4509	0.03316907251
4510	0.03315825061
4511	0.03315169893
4512	0.03314760824
4513	0.03314080417
4514	0.03312352194
4515	0.0331058748
4516	0.03309328717
4517	0.03308068584
4518	0.03306435197
4519	0.03305891399
4520	0.03304421623
4521	0.03302796821
4522	0.03301074021
4523	0.03299795448
4524	0.032989546
4525	0.03297896438
4526	0.03296784961
4527	0.03295558226
4528	0.03294484469
4529	0.03293046589
4530	0.03291539448
4531	0.03291215067
4532	0.0329091751
4533	0.0328901429
4534	0.0328790384
4535	0.03286602091
4536	0.03286214458
4537	0.03284582627
4538	0.03283318297
4539	0.03281692615
4540	0.03279425063
4541	0.03278455078
4542	0.03277404213
4543	0.03276503888
4544	0.03276169181
4545	0.03274638468
4546	0.03274544339
4547	0.03274505928
4548	0.0327277979
4549	0.03270028549
4550	0.03269649062
4551	0.03267320599
4552	0.03265694103
4553	0.03264936663
4554	0.03264594179
4555	0.03263222426
4556	0.03261589967
4557	0.03260983371
4558	0.03260644199
4559	0.03259495627
4560	0.03257766872
4561	0.0325644971
4562	0.03255555737
4563	0.03255488856
4564	0.03254900604
4565	0.03253854251
4566	0.03252541223
4567	0.03252345171
4568	0.03250976812
4569	0.0325089696
4570	0.03249269544
4571	0.03247617685
4572	0.0324728265
4573	0.03246860475
4574	0.03244140684
4575	0.03242075799
4576	0.03241342258
4577	0.03240777475
4578	0.03240445694
4579	0.03238896357
4580	0.03237511742
4581	0.03236230948
4582	0.03235551829
4583	0.03233678086
4584	0.03232987974
4585	0.03232122785
4586	0.03230689721
4587	0.03228134927
4588	0.03226467884
4589	0.03224811047
4590	0.03224480658
4591	0.0322409022
4592	0.03223193402
4593	0.03221354115
4594	0.03220152385
4595	0.03218548511
4596	0.03217173186
4597	0.03217036529
4598	0.03215950774
4599	0.03215650152
4600	0.03213929608
4601	0.03213032277
4602	0.03211755298
4603	0.03208986756
4604	0.0320775415
4605	0.03205814734
4606	0.03204155635
4607	0.0320395766
4608	0.03203417844
4609	0.03202188671
4610	0.0320136868
4611	0.03200043521
4612	0.03199668501
4613	0.03198419028
4614	0.03197360465
4615	0.03196619335
4616	0.03195750137
4617	0.03195575029
4618	0.03194278953
4619	0.0319340421
4620	0.03191916192
4621	0.03191130497
4622	0.03189584736
4623	0.03188923349
4624	0.031882817
4625	0.03187128878
4626	0.03185496057
4627	0.03185419104
4628	0.03184393625
4629	0.03183329628
4630	0.03181940051
4631	0.03180793564
4632	0.03179980594
4633	0.03178357154
4634	0.03177888804
4635	0.03177180196
4636	0.0317699261
4637	0.03175451003
4638	0.03174266752
4639	0.03174226786
4640	0.03173424099
4641	0.03173027588
4642	0.03171756702
4643	0.03169636432
4644	0.03167681159
4645	0.03166535563
4646	0.03165490263
4647	0.03162992968
4648	0.03161824896
4649	0.03160861361
4650	0.0316036883
4651	0.03158994231
4652	0.0315734313
4653	0.03156804137
4654	0.03154676529
4655	0.03154080558
4656	0.03153350423
4657	0.03153286766
4658	0.03152014926
4659	0.03151810437
4660	0.03151752241
4661	0.03150720921
4662	0.03149520341
4663	0.03149041647
4664	0.03147517994
4665	0.03146641941
4666	0.03145572054
4667	0.0314446579
4668	0.03142878085
4669	0.03141605371
4670	0.03140799059
4671	0.03139521701
4672	0.03139428633
4673	0.03138947664
4674	0.03138004124
4675	0.03136850347
4676	0.03136243309
4677	0.03134839724
4678	0.0313384003
4679	0.03132805803
4680	0.03132629316
4681	0.03132391268
4682	0.03131616451
4683	0.03130430405
4684	0.03128259371
4685	0.03128078479
4686	0.03126923665
4687	0.03126401103
4688	0.03125374804
4689	0.03123472592
4690	0.03121626556
4691	0.03119904012
4692	0.03118429805
4693	0.03117258167
4694	0.03116574973
4695	0.03115752179
4696	0.03115445976
4697	0.03114238192
4698	0.03113789773
4699	0.03112791594
4700	0.03112125673
4701	0.03111013339
4702	0.03109476335
4703	0.03108500887
4704	0.0310680694
4705	0.03105677839
4706	0.03105440591
4707	0.0310539909
4708	0.03104261787
4709	0.03103050872
4710	0.03101720095
4711	0.03101486663
4712	0.03099846053
4713	0.03099256784
4714	0.03098826985
4715	0.03096805124
4716	0.03095797421
4717	0.03095170848
4718	0.03094820082
4719	0.03093368103
4720	0.03093160199
4721	0.03092197221
4722	0.03092145882
4723	0.03091964717
4724	0.03090189729
4725	0.03089216269
4726	0.0308818136
4727	0.03087896656
4728	0.03086555223
4729	0.03085004391
4730	0.03083428546
4731	0.03082357764
4732	0.03082206763
4733	0.03081262076
4734	0.03080375494
4735	0.03079150072
4736	0.03079077644
4737	0.03078341243
4738	0.03077409559
4739	0.03076286834
4740	0.03075177836
4741	0.03073554733
4742	0.0307305422
4743	0.03072505761
4744	0.03070952849
4745	0.03069958695
4746	0.03068377345
4747	0.03066852139
4748	0.03065831942
4749	0.03065440295
4750	0.03064354118
4751	0.03063124456
4752	0.0306247904
4753	0.03060963273
4754	0.03059680739
4755	0.03057896973
4756	0.03057057617
4757	0.03055099763
4758	0.03054452268
4759	0.03052823862
4760	0.03052345055
4761	0.03051095057
4762	0.03050327698
4763	0.03049056464
4764	0.03047514951
4765	0.03047418253
4766	0.03046715879
4767	0.03046599747
4768	0.03044374508
4769	0.03043227238
4770	0.03043164297
4771	0.03042079882
4772	0.03040669126
4773	0.03039214037
4774	0.03039048673
4775	0.03038237177
4776	0.03037620893
4777	0.03036957313
4778	0.03036583449
4779	0.03034849106
4780	0.03034221209
4781	0.03033924086
4782	0.03033328322
4783	0.03030788019
4784	0.03029770779
4785	0.03027890759
4786	0.03026507116
4787	0.03025174214
4788	0.03024804865
4789	0.03023487477
4790	0.03022357787
4791	0.03022246101
4792	0.03020885322
4793	0.03018989946
4794	0.03017300455
4795	0.03015352259
4796	0.0301478356
4797	0.03013470159
4798	0.03012457515
4799	0.03011312392
4800	0.03010509484
4801	0.030097485
4802	0.03008520204
4803	0.03007010432
4804	0.03004911621
4805	0.03003287809
4806	0.03001821075
4807	0.03000592937
4808	0.02998908628
4809	0.02998441273
4810	0.02996564432
4811	0.02995026258
4812	0.0299372685
4813	0.02992412721
4814	0.02991493638
4815	0.029908029
4816	0.02988514008
4817	0.02988449244
4818	0.02987546636
4819	0.02986585405
4820	0.02984861618
4821	0.02984000908
4822	0.02983677426
4823	0.02982535115
4824	0.02980748947
4825	0.02980003007
4826	0.02979451162
4827	0.02978763568
4828	0.02978699281
4829	0.02977326339
4830	0.02976269782
4831	0.02975337876
4832	0.02974973544
4833	0.02974296552
4834	0.02973215714
4835	0.02971243515
4836	0.02969717836
4837	0.02967988045
4838	0.02966458569
4839	0.02964534544
4840	0.02963377201
4841	0.02962852808
4842	0.02962603849
4843	0.0296081471
4844	0.0295934003
4845	0.02958146033
4846	0.02957157263
4847	0.02956300057
4848	0.02955352444
4849	0.02954951683
4850	0.02953116899
4851	0.02952692445
4852	0.02951534518
4853	0.02950893567
4854	0.02948894233
4855	0.02948717156
4856	0.02947665336
4857	0.02946397595
4858	0.02944993272
4859	0.02943819471
4860	0.0294342473
4861	0.02942763122
4862	0.02940890442
4863	0.02940804545
4864	0.02939310382
4865	0.02938116132
4866	0.0293704625
4867	0.02935893194
4868	0.02934559226
4869	0.02933386131
4870	0.0293278835
4871	0.02932245899
4872	0.02931516079
4873	0.02931414248
4874	0.02930892225
4875	0.02929742505
4876	0.02929458149
4877	0.02927915417
4878	0.0292690405
4879	0.02925261921
4880	0.02923797856
4881	0.02923078235
4882	0.02922240788
4883	0.0292169428
4884	0.02920805649
4885	0.02920020236
4886	0.02919050536
4887	0.02917268088
4888	0.02915794782
4889	0.02914745336
4890	0.02914535192
4891	0.02913528106
4892	0.02912927769
4893	0.02912604372
4894	0.02911529192
4895	0.02911447276
4896	0.02911408699
4897	0.02910964869
4898	0.02909693568
4899	0.02909263853
4900	0.0290841591
4901	0.02906863506
4902	0.02905228415
4903	0.02904871197
4904	0.02903367903
4905	0.02901475196
4906	0.02900444544
4907	0.02899357505
4908	0.02898469887
4909	0.02896712092
4910	0.02896603137
4911	0.02896175328
4912	0.02895875126
4913	0.02895810871
4914	0.02894489104
4915	0.02894443169
4916	0.0289429975
4917	0.02893106875
4918	0.02892643705
4919	0.02891587259
4920	0.02890768177
4921	0.02890315662
4922	0.02889236819
4923	0.02888169407
4924	0.02887683941
4925	0.0288718175
4926	0.02886599241
4927	0.02884911372
4928	0.02884297745
4929	0.0288338281
4930	0.0288316357
4931	0.02881368877
4932	0.02880787078
4933	0.02880031186
4934	0.02879532779
4935	0.02879370581
4936	0.02878373914
4937	0.0287627868
4938	0.02875218231
4939	0.02873800003
4940	0.02872503266
4941	0.02872093674
4942	0.02870607902
4943	0.02869175975
4944	0.02868823765
4945	0.02866742539
4946	0.02865997446
4947	0.02865525064
4948	0.02864274851
4949	0.02862468269
4950	0.02861320113
4951	0.02859919984
4952	0.02859824325
4953	0.0285829827
4954	0.02857885784
4955	0.0285765595
4956	0.02856653621
4957	0.0285647291
4958	0.02855170288
4959	0.0285491848
4960	0.02854447033
4961	0.0285388315
4962	0.02853301352
4963	0.02852780633
4964	0.02852085022
4965	0.02850650036
4966	0.02850486091
4967	0.02849660266
4968	0.02848089367
4969	0.02846909005
4970	0.02846551898
4971	0.02845647138
4972	0.02845551533
4973	0.02844530885
4974	0.02844052292
4975	0.02843151978
4976	0.02841676129
4977	0.02840344507
4978	0.0283951732
4979	0.02838522679
4980	0.02837004974
4981	0.02835578854
4982	0.02835109519
4983	0.02833496184
4984	0.02833030522
4985	0.02832754916
4986	0.02831806144
4987	0.02830258925
4988	0.02828915893
4989	0.0282731443
4990	0.02827041304
4991	0.02825556784
4992	0.0282496719
4993	0.02824668143
4994	0.02823590393
4995	0.02821146882
4996	0.0282003581
4997	0.02819036455
4998	0.02817770589
4999	0.02817672707
